sum,1,2,5,0,1,7,7
mo,1,1.5,4,1,0,8,6
tris,1,1,3,0,0,9,5
eu,2,1,11,0,1,10,4
rus,1,1,5,1,0,11,3
ab,1,1,1,0,0,12,2
al,1,2,1,0,1,13,1
to,1,0,4,1,0,14,0
in,1,2.5,3,0,0,0,15
breu,2,0,11,0,2,1,14
i,1,0,3,1,1,2,13
a,0,0,1,2,0,3,12
et,1,2,2,0,0,4,11
sur,1,2,5,0,1,5,10
tis,1,1,3,1,0,6,9
ur,1,2,5,0,1,7,8
get,1,2,2,1,0,8,7
mi,1,1,3,0,4,9,6
se,1,1,2,1,3,10,5
ra,1,1,1,2,2,11,4
bi,1,1,3,3,1,12,3
le,1,1,2,4,0,13,2
vi,1,1,3,0,1,14,1
su,1,0,5,1,0,15,0
in,1,2,3,0,3,0,15
li,1,1,3,1,2,1,14
dit,1,2,3,2,1,2,13
que,1,1,2,3,0,3,12
va,1,1,1,0,1,4,11
dis,1,1,3,1,0,5,10
at,1,2,1,0,1,6,9
que,0,0,2,1,0,7,8
ag,1,2,1,0,2,8,7
ge,1,1,2,1,1,9,6
re,1,1,2,2,0,10,5
cin,1,2,3,0,1,11,4
git,1,1,3,1,0,12,3
ha,1,1,1,0,2,13,2
re,1,1,2,1,1,14,1
nae,2,0,7,2,0,15,0
u,1,1,5,0,1,0,14
nam,1,2,1,1,0,1,13
quae,2,1,7,0,0,2,12
lu,1,1,5,0,2,3,11
ci,1,0,3,1,1,4,10
os,1,2,4,2,0,5,9
fi,1,1,3,0,2,6,8
dum,1,2,5,1,1,7,7
que,1,1,2,2,0,8,6
ve,1,0,2,0,2,9,5
he,1,1,2,1,1,10,4
bat,1,1,1,2,0,11,3
o,1,1,4,0,2,12,2
ron,1,2,4,1,1,13,1
ten,1,1,2,2,0,14,0
ip,1,2,3,0,2,0,15
si,1,0,3,1,1,1,14
us,1,1,5,2,0,2,13
an,1,2,1,0,1,3,12
te,0,0,2,1,0,4,11
o,1,1,4,0,2,5,10
cu,1,1,5,1,1,6,9
los,1,1,4,2,0,7,8
in,1,2,3,0,1,8,7
gens,1,2,2,1,0,9,6
a,1,1,1,0,0,10,5
ver,1,2,2,0,2,11,4
ti,1,1,3,1,1,12,3
ce,1,1,2,2,0,13,2
pon,1,2,4,0,1,14,1
tus,1,1,5,1,0,15,0
in,1,2,3,0,0,0,14
pup,1,2,5,0,1,1,13
pim,1,2,3,1,0,2,12
fe,1,1,2,0,1,3,11
rit,1,1,3,1,0,4,10
ex,1,3,2,0,3,5,9
cu,1,1,5,1,2,6,8
ti,1,1,3,2,1,7,7
tur,1,2.5,5,3,0,8,6
pro,1,1,4,0,2,9,5
nus,1,2,5,1,1,10,4
que,1,1,2,2,0,11,3
ma,1,1,1,0,2,12,2
gis,1,2,3,1,1,13,1
ter,1,1,2,2,0,14,0
vo,1,1,4,0,3,0,15
lu,1,0,5,1,2,1,14
i,1,1,3,2,1,2,13
tur,1,1,5,3,0,3,12
in,1,2,3,0,0,4,11
ca,1,1,1,0,1,5,10
put,1,1,5,1,0,6,9
ast,1,2,1,0,0,7,8
il,1,2,3,0,1,8,7
lam,1,2,1,1,0,9,6
ter,1,3,2,0,0,10,5
fluc,1,2,5,0,1,11,4
tus,1,1,5,1,0,12,3
i,1,1,3,0,2,13,2
bi,1,1,3,1,1,14,1
dem,1,1,2,2,0,15,0
tor,1,2,4,0,1,0,16
quet,1,1,2,1,0,1,15
a,1,1,1,0,1,2,14
gens,1,3,2,1,0,3,13
cir,1,2,3,0,1,4,12
cum,0,0,5,1,0,5,11
et,1,1.5,2,0,0,6,10
ra,1,1,1,0,2,7,9
pi,1,1,3,1,1,8,8
dus,1,2,5,2,0,9,7
vo,1,1,4,0,1,10,6
rat,1,1,1,1,0,11,5
ae,2,1,7,0,2,12,4
quo,1,1,4,1,1,13,3
re,1,1,2,2,0,14,2
ver,1,2,2,0,1,15,1
tex,1,2,2,1,0,16,0
ap,1,2,1,0,2,0,11
pa,1,1,1,1,1,1,10
rent,1,2.5,2,2,0,2,9
ra,1,1,1,0,1,3,8
ri,1,1,3,1,0,4,7
nan,1,2,1,0,1,5,6
tes,1,1,2,1,0,6,5
in,1,4,3,0,0,7,4
gurgi,1,1,3,0,1,8,3
te,1,1,2,1,0,9,2
vas,1,2,1,0,1,10,1
to,1,0,4,1,0,11,0
ar,1,2,1,0,1,0,15
ma,1,1,1,1,0,1,14
vi,1,1,3,0,1,2,13
rum,1,2,5,1,0,3,12
ta,1,1,1,0,3,4,11
bu,1,1,5,1,2,5,10
lae,2,1,7,2,1,6,9
que,0,0,2,3,0,7,8
et,1,2.5,2,0,0,8,7
tro,1,1,4,0,1,9,6
ja,1,1,1,1,0,10,5
ga,1,2,1,0,1,11,4
za,1,1,1,1,0,12,3
per,1,1,2,0,0,13,2
un,1,2,5,0,1,14,1
das,1,1,1,1,0,15,0
jam,1,2,1,0,0,0,15
va,1,1,1,0,2,1,14
li,1,1,3,1,1,2,13
dam,0,0,1,2,0,3,12
i,1,1,3,0,3,4,11
li,1,0,3,1,2,5,10
o,1,1,4,2,1,6,9
nei,2,1,10,3,0,7,8
na,1,1,1,0,1,8,7
vem,1,2,2,1,0,9,6
jam,1,2,1,0,0,10,5
for,1,2,4,0,1,11,4
tis,1,1,3,1,0,12,3
ac,1,1,1,0,2,13,2
ha,1,1,1,1,1,14,1
tae,2,0,7,2,0,15,0
et,1,2,2,0,0,0,13
qua,1,1,1,0,0,1,12
vec,1,2,2,0,1,2,11
tus,1,1,5,1,0,3,10
a,1,1,1,0,1,4,9
bas,1,1,1,1,0,5,8
et,1,2,2,0,0,6,7
qua,1,1.5,1,0,0,7,6
gran,1,2,1,0,2,8,5
dae,2,1,7,1,1,9,4
vus,1,1,5,2,0,10,3
a,1,1,1,0,2,11,2
le,1,1,2,1,1,12,1
tes,1,1,2,2,0,13,0
vi,1,1,3,0,1,0,14
cit,1,1,3,1,0,1,13
hi,1,0,3,0,1,2,12
ems,1,3,2,1,0,3,11
la,1,2,1,0,1,4,10
xis,1,2,3,1,0,5,9
la,1,1,1,0,2,6,8
te,1,1,2,1,1,7,7
rum,1,2,5,2,0,8,6
com,1,2,4,0,3,9,5
pa,1,1,1,1,2,10,4
gi,1,1,3,2,1,11,3
bus,1,1,5,3,0,12,2
om,1,2,4,0,1,13,1
nes,1,1,2,1,0,14,0
ac,1,2,1,0,3,0,15
ci,1,1,3,1,2,1,14
pi,1,0,3,2,1,2,13
unt,1,2,5,3,0,3,12
i,1,1,3,0,3,4,11
ni,1,1,3,1,2,5,10
mi,1,1,3,2,1,6,9
cum,0,0,5,3,0,7,8
imb,1,2.5,3,0,1,8,7
rem,1,2,2,1,0,9,6
ri,1,1,3,0,2,10,5
mis,1,2,3,1,1,11,4
que,1,1,2,2,0,12,3
fa,1,1,1,0,2,13,2
tis,1,2,3,1,1,14,1
cunt,1,2,5,2,0,15,0
in,1,2,3,0,3,0,13
te,1,1,2,1,2,1,12
re,1,0,2,2,1,2,11
a,1,1,1,3,0,3,10
mag,1,2,1,0,1,4,9
no,1,1,4,1,0,5,8
mis,1,2,3,0,2,6,7
ce,1,1,2,1,1,7,6
ri,1,1,3,2,0,8,5
mur,1,2,5,0,2,9,4
mu,1,1,5,1,1,10,3
re,1,1,2,2,0,11,2
pon,1,2,4,0,1,12,1
tum,1,1,5,1,0,13,0
e,1,1,2,0,3,0,14
mis,1,2,3,1,2,1,13
sam,1,2,1,2,1,2,12
que,0,0,2,3,0,3,11
hi,1,0,3,0,2,4,10
e,1,1,2,1,1,5,9
mem,1,2,2,2,0,6,8
sen,1,2,2,0,1,7,7
sit,1,2,3,1,0,8,6
nep,1,2,2,0,2,9,5
tu,1,1,5,1,1,10,4
nus,1,1,5,2,0,11,3
et,1,1,2,0,0,12,2
i,1,1,3,0,1,13,1
mis,1,1,3,1,0,14,0
stag,1,2,1,0,1,0,15
na,1,1,1,1,0,1,14
re,1,1,2,0,2,2,13
fu,1,1,5,1,1,3,12
sa,1,1,1,2,0,4,11
va,1,1,1,0,1,5,10
dis,1,2.5,3,1,0,6,9
gra,1,1,1,0,2,7,8
vi,1,1,3,1,1,8,7
ter,1,2,2,2,0,9,6
com,1,2,4,0,2,10,5
mo,1,1,4,1,1,11,4
tus,1,1,5,2,0,12,3
et,1,1,2,0,0,13,2
al,1,2,1,0,1,14,1
to,1,0,4,1,0,15,0
pros,1,2,4,0,3,0,15
pi,1,1,3,1,2,1,14
ci,1,0,3,2,1,2,13
ens,1,3,2,3,0,3,12
sum,1,2,5,0,1,4,11
ma,1,1.5,1,1,0,5,10
pla,1,1,1,0,2,6,9
ci,1,1,3,1,1,7,8
dum,1,2,5,2,0,8,7
ca,1,1,1,0,1,9,6
put,1,1,5,1,0,10,5
ex,1,3,2,0,2,11,4
tu,1,1,5,1,1,12,3
lit,1,1,3,2,0,13,2
un,1,2,5,0,1,14,1
da,1,0,1,1,0,15,0
di,1,1,3,0,3,0,15
si,1,0,3,1,2,1,14
ec,1,2,2,2,1,2,13
tam,0,0,1,3,0,3,12
ae,2,1,7,0,2,4,11
ne,1,0,2,1,1,5,10
ae,2,1,7,2,0,6,9
to,1,1,4,0,1,7,8
to,1,1,4,1,0,8,7
vi,1,1,3,0,1,9,6
det,1,1,2,1,0,10,5
ae,2,1,7,0,2,11,4
quo,1,1,4,1,1,12,3
re,1,1.5,2,2,0,13,2
clas,1,2,1,0,1,14,1
sem,1,1,2,1,0,15,0
fluc,1,2,5,0,2,0,13
ti,1,1,3,1,1,1,12
bus,1,1,5,2,0,2,11
opp,1,2.5,4,0,2,3,10
res,1,2,2,1,1,4,9
sos,1,2.5,4,2,0,5,8
tro,1,0,4,0,1,6,7
as,1,2,1,1,0,7,6
cae,2,1,7,0,2,8,5
li,1,1,3,1,1,9,4
que,1,1,2,2,0,10,3
ru,1,0,5,0,2,11,2
i,1,1,3,1,1,12,1
na,1,0,1,2,0,13,0
nec,1,1.5,2,0,0,0,14
la,1,1,1,0,3,1,13
tu,1,0,5,1,2,2,12
e,1,1,2,2,1,3,11
re,1,1,2,3,0,4,10
do,1,1,4,0,1,5,9
li,1,2,3,1,0,6,8
frat,1,1.5,1,0,1,7,7
rem,1,2,2,1,0,8,6
ju,1,1,5,0,2,9,5
no,1,1,4,1,1,10,4
nis,1,1,3,2,0,11,3
et,1,1,2,0,0,12,2
i,1,1,3,0,1,13,1
rae,2,0,7,1,0,14,0
eu,2,1,11,0,1,0,16
rum,0,0,5,1,0,1,15
ad,1,2,1,0,0,2,14
se,1,2,2,0,0,3,13
zep,1,1,2,0,3,4,12
hu,1,1,5,1,2,5,11
rum,1,2,5,2,1,6,10
que,1,1,2,3,0,7,9
vo,1,1,4,0,1,8,8
cat,1,2,1,1,0,9,7
de,1,0,2,0,1,10,6
hinc,1,3,3,1,0,11,5
ta,1,1,1,0,2,12,4
li,1,0,3,1,1,13,3
a,1,1,1,2,0,14,2
fa,1,1,1,0,1,15,1
tur,1,1,5,1,0,16,0
tan,1,2,1,0,2,0,15
ta,1,1,1,1,1,1,14
ne,1,1,2,2,0,2,13
vos,1,2,4,0,0,3,12
ge,1,1,2,0,2,4,11
ne,1,1,2,1,1,5,10
ris,1,2,3,2,0,6,9
te,1,1,2,0,2,7,8
nu,1,0,5,1,1,8,7
it,1,2,3,2,0,9,6
fi,1,1,3,0,3,10,5
du,1,1,5,1,2,11,4
ci,1,0,3,2,1,12,3
a,1,1,1,3,0,13,2
vest,1,2.5,2,0,1,14,1
ri,1,0,3,1,0,15,0
jam,1,2,1,0,0,0,14
cae,2,1,7,0,1,1,13
lum,1,2,5,1,0,2,12
ter,1,2,2,0,2,3,11
ram,1,2,1,1,1,4,10
que,1,1,2,2,0,5,9
me,1,0,2,0,1,6,8
o,1,1,4,1,0,7,7
si,1,1,3,0,1,8,6
ne,1,1,2,1,0,9,5
nu,1,1,5,0,2,10,4
mi,1,1,3,1,1,11,3
ne,1,1,2,2,0,12,2
ven,1,2,2,0,1,13,1
ti,1,0,3,1,0,14,0
mis,1,2,3,0,2,0,13
ce,1,1,2,1,1,1,12
re,0,0,2,2,0,2,11
et,1,2,2,0,0,3,10
tan,1,2,1,0,1,4,9
tas,1,1,1,1,0,5,8
au,2,1,9,0,2,6,7
de,1,1,2,1,1,7,6
tis,1,2,3,2,0,8,5
tol,1,2,4,0,2,9,4
le,1,1,2,1,1,10,3
re,1,1,2,2,0,11,2
mo,1,1,4,0,1,12,1
les,1,1,2,1,0,13,0
quos,1,1,4,0,0,0,13
e,1,1,2,0,1,1,12
go,1,1,4,1,0,2,11
sed,1,2,2,0,0,3,10
mo,1,1,4,0,1,4,9
tos,1,2.5,4,1,0,5,8
praes,2,2,7,0,1,6,7
tat,1,2,1,1,0,7,6
com,1,2,4,0,3,8,5
po,1,1,4,1,2,9,4
ne,1,1,2,2,1,10,3
re,1,2,2,3,0,11,2
fluc,1,2,5,0,1,12,1
tus,1,1,5,1,0,13,0
post,1,3,4,0,0,0,13
mi,1,0,3,0,1,1,12
hi,1,1,3,1,0,2,11
non,1,2,4,0,0,3,10
si,1,1,3,0,2,4,9
mi,1,1,3,1,1,5,8
li,1,1,3,2,0,6,7
poe,2,1,8,0,1,7,6
na,1,1,1,1,0,8,5
com,1,2,4,0,2,9,4
mis,1,2,3,1,1,10,3
sa,1,2,1,2,0,11,2
lve,1,1,2,0,1,12,1
tis,1,1,3,1,0,13,0
ma,1,1,1,0,3,0,14
tu,1,1,5,1,2,1,13
ra,1,1,1,2,1,2,12
te,1,1,2,3,0,3,11
fu,1,1,5,0,1,4,10
gam,1,2,1,1,0,5,9
re,1,1,2,0,2,6,8
gi,1,1,3,1,1,7,7
que,0,0,2,2,0,8,6
haec,2,2,7,0,0,9,5
di,1,1,3,0,2,10,4
ci,1,1,3,1,1,11,3
te,1,1,2,2,0,12,2
vest,1,2.5,2,0,1,13,1
ro,1,0,4,1,0,14,0
non,1,1,4,0,0,0,15
il,1,2,3,0,1,1,14
li,0,0,3,1,0,2,13
im,1,2,3,0,3,3,12
pe,1,1,2,1,2,4,11
ri,1,0,3,2,1,5,10
um,1,2,5,3,0,6,9
pe,1,1,2,0,2,7,8
la,1,1,1,1,1,8,7
gi,1,1,3,2,0,9,6
sae,2,1,7,0,2,10,5
vum,1,2,5,1,1,11,4
que,1,1.5,2,2,0,12,3
tri,1,1,3,0,2,13,2
den,1,2,2,1,1,14,1
tem,1,1,2,2,0,15,0
sed,1,2,2,0,0,0,16
mi,1,0,3,0,1,1,15
hi,1,1,3,1,0,2,14
sor,1,2,4,0,1,3,13
te,1,1,2,1,0,4,12
da,1,1,1,0,1,5,11
tum,1,2,5,1,0,6,10
te,1,1,2,0,1,7,9
net,1,1,2,1,0,8,8
il,1,2,3,0,1,9,7
le,0,0,2,1,0,10,6
im,1,2,3,0,3,11,5
ma,1,1,1,1,2,12,4
ni,1,0,3,2,1,13,3
a,1,1,1,3,0,14,2
sa,1,2,1,0,1,15,1
xa,1,0,1,1,0,16,0
vest,1,2.5,2,0,1,0,13
ras,1,1,1,1,0,1,12
eu,2,1,11,0,1,2,11
re,1,1,2,1,0,3,10
do,1,1,4,0,1,4,9
mos,1,1,4,1,0,5,8
il,1,2,3,0,1,6,7
la,1,1,1,1,0,7,6
se,1,1,2,0,0,8,5
jac,1,2,1,0,1,9,4
tet,1,1,2,1,0,10,3
in,1,1,3,0,0,11,2
au,2,1,9,0,1,12,1
la,1,0,1,1,0,13,0
ae,2,0,7,0,2,0,13
o,1,1,4,1,1,1,12
lus,1,1,5,2,0,2,11
et,1,2.5,2,0,0,3,10
clau,2,1,9,0,1,4,9
so,1,1,4,1,0,5,8
ven,1,2,2,0,2,6,7
to,1,1,4,1,1,7,6
rum,1,2,5,2,0,8,5
car,1,2,1,0,2,9,4
ce,1,1,2,1,1,10,3
re,1,1,2,2,0,11,2
reg,1,2,2,0,1,12,1
net,1,1,2,1,0,13,0
sic,1,1,3,0,0,0,16
a,1,0,1,0,1,1,15
it,1,1,3,1,0,2,14
et,1,2,2,0,0,3,13
dic,1,2,3,0,1,4,12
to,1,1,4,1,0,5,11
ci,1,1,3,0,2,6,10
ti,1,0,3,1,1,7,9
us,1,2,5,2,0,8,8
tu,1,1,5,0,2,9,7
mi,1,1,3,1,1,10,6
da,0,0,1,2,0,11,5
ae,2,1,7,0,2,12,4
quo,1,1,4,1,1,13,3
ra,1,1.5,1,2,0,14,2
pla,1,1,1,0,1,15,1
cat,1,1,1,1,0,16,0
col,1,2,4,0,3,0,13
lec,1,2,2,1,2,1,12
tas,1,2,1,2,1,2,11
que,1,1,2,3,0,3,10
fu,1,1,5,0,1,4,9
gat,1,2,1,1,0,5,8
nu,1,1,5,0,1,6,7
bes,1,2,2,1,0,7,6
so,1,1,4,0,2,8,5
lem,1,2,2,1,1,9,4
que,1,1,2,2,0,10,3
re,1,1,2,0,2,11,2
du,1,1,5,1,1,12,1
cit,1,1,3,2,0,13,0
cu,1,1,5,0,2,0,13
mot,1,1,4,1,1,1,12
hoe,2,1,8,2,0,2,11
si,1,1,3,0,1,3,10
mul,1,1,5,1,0,4,9
et,1,2.5,2,0,0,5,8
tri,1,1,3,0,1,6,7
ton,1,1,4,1,0,7,6
ad,1,2,1,0,2,8,5
ni,1,2,3,1,1,9,4
xus,1,1,5,2,0,10,3
a,1,1,1,0,2,11,2
cu,1,1,5,1,1,12,1
to,1,0,4,2,0,13,0
det,1,1.5,2,0,2,0,14
ru,1,1,5,1,1,1,13
dunt,1,3,5,2,0,2,12
na,1,1,1,0,1,3,11
vis,1,3,3,1,0,4,10
sco,1,1,4,0,2,5,9
pu,1,1,5,1,1,6,8
lo,1,1,4,2,0,7,7
le,1,1,2,0,1,8,6
vat,1,1,1,1,0,9,5
ip,1,2,3,0,1,10,4
se,1,1.5,2,1,0,11,3
tri,1,1,3,0,2,12,2
den,1,2,2,1,1,13,1
ti,1,0,3,2,0,14,0
et,1,2,2,0,0,0,13
vas,1,2,1,0,1,1,12
tas,1,1,1,1,0,2,11
a,1,1,1,0,2,3,10
pe,1,1,2,1,1,4,9
rit,1,2,3,2,0,5,8
sur,1,2,5,0,1,6,7
tis,1,1,3,1,0,7,6
et,1,2,2,0,0,8,5
tem,1,2,2,0,2,9,4
pe,1,1,2,1,1,10,3
rat,1,1,1,2,0,11,2
ae,2,1,7,0,1,12,1
quor,1,1,4,1,0,13,0
at,1,2,1,0,1,0,14
que,1,1,2,1,0,1,13
ro,1,1,4,0,1,2,12
tis,1,2,3,1,0,3,11
sum,1,2,5,0,1,4,10
mas,1,2,1,1,0,5,9
le,1,1,2,0,2,6,8
vi,1,1,3,1,1,7,7
bus,1,2,5,2,0,8,6
per,1,2,2,0,3,9,5
la,1,1,1,1,2,10,4
bi,1,1,3,2,1,11,3
tur,1,1,5,3,0,12,2
un,1,2,5,0,1,13,1
das,1,1,1,1,0,14,0
ac,1,2,1,0,0,0,16
ve,1,1,2,0,2,1,15
lu,1,1,5,1,1,2,14
ti,1,1,3,2,0,3,13
mag,1,2,1,0,1,4,12
no,0,0,4,1,0,5,11
in,1,2,3,0,0,6,10
po,1,1,4,0,2,7,9
pu,1,1,5,1,1,8,8
lo,1,1,4,2,0,9,7
cum,1,2,5,0,0,10,6
sae,2,1,7,0,1,11,5
pe,1,1,2,1,0,12,4
co,1,0,4,0,2,13,3
or,1,2,4,1,1,14,2
ta,0,0,1,2,0,15,1
est,1,2,2,0,0,16,0
se,1,1,2,0,3,0,15
di,1,1,3,1,2,1,14
ti,1,0,3,2,1,2,13
o,1,1,4,3,0,3,12
sae,2,1,7,0,2,4,11
vit,1,2,3,1,1,5,10
que,0,0,2,2,0,6,9
a,1,1,1,0,2,7,8
ni,1,1,3,1,1,8,7
mis,1,1,3,2,0,9,6
ig,1,2,3,0,3,10,5
no,1,1,4,1,2,11,4
bi,1,1,3,2,1,12,3
le,1,1,2,3,0,13,2
vul,1,3,5,0,1,14,1
gus,0,0,0,1,0,15,0
jam,1,2,1,0,1,0,15
que,1,1,2,1,0,1,14
fa,1,1,1,0,1,2,13
ces,1,1,2,1,0,3,12
et,1,2,2,0,0,4,11
sa,1,2,1,0,1,5,10
xa,1,1,1,1,0,6,9
vo,1,1,4,0,1,7,8
lant,1,3,1,1,0,8,7
fu,1,1,5,0,1,9,6
ror,1,1,4,1,0,10,5
ar,1,2,1,0,1,11,4
ma,1,1,1,1,0,12,3
mi,1,1,3,0,2,13,2
nist,1,2.5,3,1,1,14,1
rat,1,1,1,2,0,15,0
tum,1,2,5,0,0,0,16
pi,1,0,3,0,3,1,15
e,1,1,2,1,2,2,14
ta,1,1,1,2,1,3,13
te,1,1.5,2,3,0,4,12
gra,1,1,1,0,1,5,11
vem,0,0,2,1,0,6,10
ac,1,2,1,0,0,7,9
me,1,1,2,0,2,8,8
ri,1,1,3,1,1,9,7
tis,1,2,3,2,0,10,6
si,1,1,3,0,0,11,5
for,1,2,4,0,1,12,4
te,1,1,2,1,0,13,3
vi,1,1,3,0,1,14,2
rum,1,2,5,1,0,15,1
quem,1,1,2,0,0,16,0
cons,1,3,4,0,3,0,14
pe,1,2,2,1,2,1,13
xe,1,1,2,2,1,2,12
re,1,1,2,3,0,3,11
si,1,1,3,0,1,4,10
lent,1,2,2,1,0,5,9
ar,1,2,1,0,3,6,8
rec,1,2,2,1,2,7,7
tis,1,2,3,2,1,8,6
que,0,0,2,3,0,9,5
au,2,1,9,0,2,10,4
ri,1,1,3,1,1,11,3
bus,1,1,5,2,0,12,2
as,1,2,1,0,1,13,1
tant,1,2,1,1,0,14,0
il,1,2,3,0,1,0,14
le,1,1,2,1,0,1,13
re,1,1,2,0,1,2,12
git,1,2,3,1,0,3,11
dic,1,2,3,0,1,4,10
tis,1,1,3,1,0,5,9
a,1,1,1,0,2,6,8
ni,1,1,3,1,1,7,7
mos,1,1,4,2,0,8,6
et,1,2,2,0,0,9,5
pec,1,2,2,0,2,10,4
to,1,1,4,1,1,11,3
ra,1,1,1,2,0,12,2
mul,1,2,5,0,1,13,1
cet,1,1,2,1,0,14,0
sic,1,2,3,0,0,0,15
cunc,1,3,5,0,1,1,14
tus,1,2,5,1,0,2,13
pe,1,1,2,0,2,3,12
la,1,1,1,1,1,4,11
gi,1,1,3,2,0,5,10
ce,1,1,2,0,2,6,9
ci,1,1,3,1,1,7,8
dit,1,3,3,2,0,8,7
fra,1,1,1,0,1,9,6
gor,1,1,4,1,0,10,5
ae,2,1,7,0,2,11,4
quo,1,1,4,1,1,12,3
ra,1,1,1,2,0,13,2
post,1,3,4,0,1,14,1
quam,1,1,1,1,0,15,0
pros,1,2,4,0,3,0,15
pi,1,1,3,1,2,1,14
ci,1,0,3,2,1,2,13
ens,1,3,2,3,0,3,12
ge,1,1,2,0,2,4,11
ni,1,1,3,1,1,5,10
tor,1,2,4,2,0,6,9
cae,2,1,7,0,2,7,8
lo,1,1,4,1,1,8,7
que,0,0,2,2,0,9,6
in,1,2,3,0,2,10,5
vec,1,2,2,1,1,11,4
tus,1,1,5,2,0,12,3
a,1,1,1,0,2,13,2
per,1,2,2,1,1,14,1
to,1,0,4,2,0,15,0
flec,1,2,2,0,1,0,14
tit,1,1,3,1,0,1,13
e,1,1,2,0,1,2,12
quos,1,2,4,1,0,3,11
cur,1,2,5,0,2,4,10
ru,1,1,5,1,1,5,9
que,1,1,2,2,0,6,8
vo,1,1,4,0,1,7,7
lans,1,3,1,1,0,8,6
dat,1,1.5,1,0,0,9,5
lo,1,1,4,0,1,10,4
ra,1,1,1,1,0,11,3
se,1,1,2,0,2,12,2
cun,1,2,5,1,1,13,1
do,1,0,4,2,0,14,0
de,1,1,2,0,2,0,15
fes,1,2,2,1,1,1,14
si,0,0,3,2,0,2,13
ae,2,1,7,0,3,3,12
ne,1,0,2,1,2,4,11
a,1,1,1,2,1,5,10
dae,2,1,7,3,0,6,9
quae,2,1.5,7,0,0,7,8
pro,1,2,4,0,2,8,7
xi,1,1,3,1,1,9,6
ma,1,1,1,2,0,10,5
li,1,1,3,0,2,11,4
to,1,1,4,1,1,12,3
ra,1,1,1,2,0,13,2
cur,1,2,5,0,1,14,1
su,1,0,5,1,0,15,0
con,1,2,4,0,2,0,15
ten,1,2,2,1,1,1,14
dunt,1,3,5,2,0,2,13
pe,1,1,2,0,2,3,12
te,1,1,2,1,1,4,11
re,0,0,2,2,0,5,10
et,1,1.5,2,0,0,6,9
li,1,1,3,0,2,7,8
by,1,0,6,1,1,8,7
ae,2,1,7,2,0,9,6
ver,1,2,2,0,2,10,5
tun,1,2,5,1,1,11,4
tur,1,1,5,2,0,12,3
ad,1,1,1,0,0,13,2
o,1,1,4,0,1,14,1
ras,1,1,1,1,0,15,0
est,1,2,2,0,0,0,13
in,1,2,3,0,0,1,12
se,1,1,2,0,2,2,11
ces,1,2,2,1,1,3,10
su,1,1,5,2,0,4,9
lon,1,2,4,0,1,5,8
go,1,1,4,1,0,6,7
lo,1,1,4,0,1,7,6
cus,1,1,5,1,0,8,5
in,1,2,3,0,2,9,4
su,1,1,5,1,1,10,3
la,1,1,1,2,0,11,2
por,1,2,4,0,1,12,1
tum,1,1,5,1,0,13,0
ef,1,2,2,0,2,0,16
fi,1,1,3,1,1,1,15
cit,1,1,3,2,0,2,14
o,1,1,4,0,3,3,13
bi,1,0,3,1,2,4,12
ec,1,2,2,2,1,5,11
tu,1,1,5,3,0,6,10
la,1,1,1,0,2,7,9
te,1,1,2,1,1,8,8
rum,1,2,5,2,0,9,7
qui,1,1,3,0,1,10,6
bus,1,1,5,1,0,11,5
om,1,2,4,0,1,12,4
nis,1,1,3,1,0,13,3
ab,1,1,1,0,0,14,2
al,1,2,1,0,1,15,1
to,1,0,4,1,0,16,0
fran,1,2,1,0,2,0,15
gi,1,1,3,1,1,1,14
tur,1,1,5,2,0,2,13
in,1,2,3,0,1,3,12
que,1,1,2,1,0,4,11
si,1,1,3,0,1,5,10
nus,1,3,5,1,0,6,9
scin,1,2,3,0,1,7,8
dit,1,2,3,1,0,8,7
se,1,1,2,0,1,9,6
se,0,0,2,1,0,10,5
un,1,2,5,0,1,11,4
da,1,1,1,1,0,12,3
re,1,1,2,0,2,13,2
duc,1,2,5,1,1,14,1
tos,1,1,4,2,0,15,0
hinc,1,2,3,0,0,0,14
at,1,2,1,0,1,1,13
que,0,0,2,1,0,2,12
hinc,1,3,3,0,0,3,11
vas,1,2,1,0,1,4,10
tae,2,1,7,1,0,5,9
ru,1,1,5,0,1,6,8
pes,1,2,2,1,0,7,7
ge,1,1,2,0,3,8,6
mi,1,1,3,1,2,9,5
ni,1,1,3,2,1,10,4
que,1,1,2,3,0,11,3
mi,1,1,3,0,2,12,2
nan,1,2,1,1,1,13,1
tur,1,1,5,2,0,14,0
in,1,2,3,0,0,0,13
cae,2,1,7,0,1,1,12
lum,1,3,5,1,0,2,11
sco,1,1,4,0,2,3,10
pu,1,1,5,1,1,4,9
li,1,1,3,2,0,5,8
quo,1,1,4,0,1,6,7
rum,1,2,5,1,0,7,6
sub,1,2,5,0,0,8,5
ver,1,2,2,0,2,9,4
ti,1,1,3,1,1,10,3
ce,1,1,2,2,0,11,2
la,1,1,1,0,1,12,1
te,1,0,2,1,0,13,0
ae,2,1,7,0,2,0,15
quo,1,1,4,1,1,1,14
ra,1,1,1,2,0,2,13
tu,1,1,5,0,1,3,12
ta,1,1,1,1,0,4,11
si,1,1,3,0,1,5,10
lent,1,3,2,1,0,6,9
tum,1,2,5,0,0,7,8
si,1,1,3,0,2,8,7
lu,1,0,5,1,1,9,6
is,1,3,3,2,0,10,5
scae,2,1,7,0,1,11,4
na,1,1,1,1,0,12,3
co,1,1,4,0,2,13,2
rus,1,2,5,1,1,14,1
cis,1,1,3,2,0,15,0
de,1,1,2,0,2,0,15
